UID,university,TID,Tuition and fees,CID,RID,year,RO_ID,rank_display,student_faculty_ratio,SID,GRE_ID,GRE Score,IELTS,Toefl,GPA,link
100846,Kazakh-British Technical University,Type2,45968,CU32,R3,2022,RA_RO3,801-1000,12,S3,GRE2,0,6.5,90,3,https://www.topuniversities.com/universities/kazakh-british-technical-university
100847,Kazan National Research Technological University,Type2,36467,CU18,R2,2022,RA_RO3,801-1000,11,S2,GRE2,0,8,107,3.1,https://www.topuniversities.com/universities/kazan-national-research-technological-university
100848,Khon Kaen University,Type2,58382,CU36,R3,2022,RA_RO3,801-1000,17,S4,GRE2,0,6.5,107,2.8,https://www.topuniversities.com/universities/khon-kaen-university
100849,King Faisal University,Type2,38211,CU26,R3,2022,RA_RO3,801-1000,17,S4,GRE2,0,7.5,107,3.2,https://www.topuniversities.com/universities/king-faisal-university
100850,King Mongkut's University of Technology Thonburi ,Type2,35858,CU36,R3,2022,RA_RO3,801-1000,14,S2,GRE2,0,6.5,109,3.2,https://www.topuniversities.com/universities/king-mongkuts-university-technology-thonburi
100851,Kyoto Institute of Technology,Type2,35984,CU7,R3,2022,RA_RO1,801-1000,13,S3,GRE2,0,6.5,97,3.4,https://www.topuniversities.com/universities/kyoto-institute-technology
100852,Kyushu Institute of Technology ,Type2,46577,CU7,R3,2022,RA_RO1,801-1000,15,S1,GRE2,0,8,104,2.6,https://www.topuniversities.com/universities/kyushu-institute-technology
100853,Liverpool John Moores University,Type2,57361,CU2,R2,2022,RA_RO1,801-1000,16,S2,GRE2,0,9,97,2.5,https://www.topuniversities.com/universities/liverpool-john-moores-university
100854,Lodz University of Technology,Type2,29733,CU47,R2,2022,RA_RO1,801-1000,10,S2,GRE2,0,6,114,3.4,https://www.topuniversities.com/universities/lodz-university-technology
100855,London Metropolitan University,Type2,41847,CU2,R2,2022,RA_RO3,801-1000,19,S1,GRE2,0,8,104,2.8,https://www.topuniversities.com/universities/london-metropolitan-university
100856,London South Bank University,Type2,58288,CU2,R2,2022,RA_RO3,801-1000,16,S2,GRE2,0,8.5,113,3,https://www.topuniversities.com/universities/london-south-bank-university
100857,Louisiana State University,Type2,33939,CU1,R1,2022,RA_RO1,801-1000,21,S4,GRE1,0,8.5,116,3,https://www.topuniversities.com/universities/louisiana-state-university
100858,Loyola University Chicago,Type1,56058,CU1,R1,2022,RA_RO3,801-1000,12,S2,GRE4,314,6,113,3.2,https://www.topuniversities.com/universities/loyola-university-chicago
100859,Lviv Polytechnic National University,Type2,55599,CU61,R2,2022,RA_RO3,801-1000,10,S2,GRE2,0,9,98,2.7,https://www.topuniversities.com/universities/lviv-polytechnic-national-university
100860,Manchester Metropolitan University (MMU),Type2,65784,CU2,R2,2022,RA_RO1,801-1000,15,S2,GRE2,0,6.5,100,3.3,https://www.topuniversities.com/universities/manchester-metropolitan-university-mmu
100861,Mendel University in Brno,Type2,58857,CU43,R2,2022,RA_RO1,801-1000,11,S1,GRE2,0,8.5,113,2.9,https://www.topuniversities.com/universities/mendel-university-brno
100862,Mendeleev University of Chemical Technology,Type2,40341,CU18,R2,2022,RA_RO1,801-1000,10,S1,GRE2,0,9,116,3.3,https://www.topuniversities.com/universities/mendeleev-university-chemical-technology
100863,NJSC KIMEP University,Type1,47804,CU32,R3,2022,RA_RO4,801-1000,17,S3,GRE2,0,7.5,98,3.3,https://www.topuniversities.com/universities/njsc-kimep-university
100864,Nanjing University of Aeronautics and Astronautics,Type2,27420,CU5,R3,2022,RA_RO1,801-1000,14,S4,GRE2,0,6,105,2.7,https://www.topuniversities.com/universities/nanjing-university-aeronautics-astronautics
100865,National Chung Cheng University,Type2,33756,CU15,R3,2022,RA_RO1,801-1000,12,S1,GRE2,0,6.5,93,3.3,https://www.topuniversities.com/universities/national-chung-cheng-university
100866,Nicolaus Copernicus University ,Type2,54202,CU47,R2,2022,RA_RO3,801-1000,10,S2,GRE2,0,8,105,2.5,https://www.topuniversities.com/universities/nicolaus-copernicus-university
100867,Nottingham Trent University,Type2,26674,CU2,R2,2022,RA_RO3,801-1000,17,S4,GRE2,0,6,94,2.5,https://www.topuniversities.com/universities/nottingham-trent-university
100868,Novosibirsk State Technical University,Type2,67325,CU18,R2,2022,RA_RO1,801-1000,10,S1,GRE2,0,8.5,105,2.7,https://www.topuniversities.com/universities/novosibirsk-state-technical-university
100869,Oklahoma State University ,Type2,54527,CU1,R1,2022,RA_RO3,801-1000,14,S2,GRE3,335,9,102,2.9,https://www.topuniversities.com/universities/oklahoma-state-university
100870,Paris Lodron University of Salzburg,Type2,63610,CU30,R2,2022,RA_RO3,801-1000,22,S2,GRE2,0,8.5,114,3,https://www.topuniversities.com/universities/paris-lodron-university-salzburg
100871,Perm State National Research University,Type2,37626,CU18,R2,2022,RA_RO1,801-1000,9,S1,GRE2,0,7.5,98,3.2,https://www.topuniversities.com/universities/perm-state-national-research-university
100872,Pondicherry University,Type2,68508,CU33,R3,2022,RA_RO1,801-1000,19,S1,GRE2,0,9,106,2.6,https://www.topuniversities.com/universities/pondicherry-university
100873,Pontifícia Universidade Católica de São Paulo,Type1,48505,CU27,R5,2022,RA_RO4,801-1000,13,S1,GRE2,0,8.5,98,3,https://www.topuniversities.com/universities/pontificia-universidade-catolica-de-sao-paulo
100874,Poznań University of Technology,Type2,49094,CU47,R2,2022,RA_RO1,801-1000,10,S2,GRE2,0,7.5,92,3.1,https://www.topuniversities.com/universities/poznan-university-technology
100875,Prince of Songkla University,Type2,68413,CU36,R3,2022,RA_RO3,801-1000,13,S4,GRE2,0,8,103,3.3,https://www.topuniversities.com/universities/prince-songkla-university
100876,Princess Sumaya University for Technology,Type1,33428,CU69,R3,2022,RA_RO1,801-1000,15,S3,GRE2,0,9,107,2.9,https://www.topuniversities.com/universities/princess-sumaya-university-technology
100877,Qassim University,Type2,37393,CU26,R3,2022,RA_RO4,801-1000,12,S4,GRE2,0,7,111,2.8,https://www.topuniversities.com/universities/qassim-university
100878,"Queen Margaret University , Edinburgh",Type2,25252,CU2,R2,2022,RA_RO1,801-1000,20,S3,GRE2,0,9,101,2.6,https://www.topuniversities.com/universities/queen-margaret-university-edinburgh
100879,Rhodes University ,Type2,33368,CU38,R6,2022,RA_RO1,801-1000,13,S1,GRE2,0,7,94,2.6,https://www.topuniversities.com/universities/rhodes-university
100880,Riga Stradins University,Type2,43450,CU73,R2,2022,RA_RO3,801-1000,13,S1,GRE2,0,6.5,101,2.7,https://www.topuniversities.com/universities/riga-stradins-university
100881,Robert Gordon University,Type2,48387,CU2,R2,2022,RA_RO3,801-1000,19,S1,GRE2,0,9,94,2.9,https://www.topuniversities.com/universities/robert-gordon-university
100882,Russian Presidential Academy of National Economy and Public Administration,Type2,25183,CU18,R2,2022,RA_RO1,801-1000,9,S4,GRE2,0,7,90,3.4,https://www.topuniversities.com/universities/russian-presidential-academy-national-economy-public-administration
100883,Rutgers University–Newark,Type2,40791,CU1,R1,2022,RA_RO3,801-1000,14,S1,GRE1,0,8,114,3.2,https://www.topuniversities.com/universities/rutgers-university-newark
100884,Ryerson University,Type2,33585,CU8,R1,2022,RA_RO1,801-1000,38,S4,GRE2,0,7.5,95,3.3,https://www.topuniversities.com/universities/ryerson-university
100885,Seattle University,Type1,44035,CU1,R1,2022,RA_RO3,801-1000,11,S1,GRE1,0,6,115,2.7,https://www.topuniversities.com/universities/seattle-university
100886,Shinshu University ,Type2,43265,CU7,R3,2022,RA_RO1,801-1000,10,S1,GRE2,0,8.5,109,2.8,https://www.topuniversities.com/universities/shinshu-university
100887,Siksha 'O' Anusandhan (Deemed to be University),Type1,51903,CU33,R3,2022,RA_RO1,801-1000,10,S2,GRE2,0,6,96,3.4,https://www.topuniversities.com/universities/siksha-o-anusandhan-deemed-be-university
100888,Silesian University of Technology,Type2,42834,CU47,R2,2022,RA_RO1,801-1000,11,S2,GRE2,0,9,117,2.6,https://www.topuniversities.com/universities/silesian-university-technology
100889,Slovak University of Technology in Bratislava,Type2,51885,CU68,R2,2022,RA_RO1,801-1000,10,S2,GRE2,0,6,93,2.7,https://www.topuniversities.com/universities/slovak-university-technology-bratislava
100890,Sophia University ,Type1,28719,CU7,R3,2022,RA_RO3,801-1000,13,S2,GRE2,0,6.5,113,2.5,https://www.topuniversities.com/universities/sophia-university
100891,South Ural State University (National Research University),Type2,50422,CU18,R2,2022,RA_RO3,801-1000,10,S2,GRE2,0,7.5,105,2.5,https://www.topuniversities.com/universities/south-ural-state-university-national-research-university
100892,Southern Methodist University,Type1,62904,CU1,R1,2022,RA_RO1,801-1000,10,S1,GRE3,322,6.5,108,2.7,https://www.topuniversities.com/universities/southern-methodist-university
100893,Szent Istvan University,Type2,33488,CU63,R2,2022,RA_RO1,801-1000,9,S1,GRE2,0,6.5,117,2.8,https://www.topuniversities.com/universities/szent-istvan-university
100894,Széchenyi István University,Type1,37362,CU63,R2,2022,RA_RO4,801-1000,12,S1,GRE2,0,9,110,2.6,https://www.topuniversities.com/universities/szechenyi-istvan-university
100895,TU Dortmund University,Type2,56170,CU12,R2,2022,RA_RO1,801-1000,11,S2,GRE2,0,7.5,91,2.9,https://www.topuniversities.com/universities/tu-dortmund-university
100896,Technical University of Kosice,Type2,25779,CU68,R2,2022,RA_RO1,801-1000,11,S1,GRE2,0,6.5,116,3.1,https://www.topuniversities.com/universities/technical-university-kosice
100897,Technical University of Liberec,Type2,39744,CU43,R2,2022,RA_RO1,801-1000,10,S1,GRE2,0,8,99,3.1,https://www.topuniversities.com/universities/technical-university-liberec
100898,Technological University Dublin,Type2,47297,CU22,R2,2022,RA_RO3,801-1000,15,S2,GRE2,0,8.5,94,2.5,https://www.topuniversities.com/universities/technological-university-dublin
100899,Tecnológico de Costa Rica -TEC,Type2,46270,CU62,R5,2022,RA_RO4,801-1000,12,S1,GRE2,0,8,103,3,https://www.topuniversities.com/universities/tecnologico-de-costa-rica-tec
100900,Texas Tech University,Type2,41014,CU1,R1,2022,RA_RO3,801-1000,19,S4,GRE1,0,9,97,3,https://www.topuniversities.com/universities/texas-tech-university
100901,The University of Alabama,Type2,69226,CU1,R1,2022,RA_RO1,801-1000,20,S4,GRE1,0,7,99,3,https://www.topuniversities.com/universities/university-alabama
100902,Tokyo University of Science,Type1,59309,CU7,R3,2022,RA_RO1,801-1000,16,S2,GRE2,0,6.5,109,3,https://www.topuniversities.com/universities/tokyo-university-science
100903,UNIVERSITY OF GDANSK,Type2,50424,CU47,R2,2022,RA_RO1,801-1000,10,S2,GRE2,0,7,93,3,https://www.topuniversities.com/universities/university-gdansk
100904,Universidad Autónoma Metropolitana (UAM),Type2,37786,CU25,R5,2022,RA_RO3,801-1000,20,S4,GRE2,0,7.5,104,2.6,https://www.topuniversities.com/universities/universidad-autonoma-metropolitana-uam
100905,Universidad Autonoma Chapingo,Type2,62098,CU25,R5,2022,RA_RO3,801-1000,7,S1,GRE2,0,8.5,107,2.8,https://www.topuniversities.com/universities/universidad-autonoma-chapingo
100906,Universidad Autónoma del Estado de Hidalgo (UAEH),Type2,51738,CU25,R5,2022,RA_RO4,801-1000,9,S2,GRE2,0,9,99,2.8,https://www.topuniversities.com/universities/universidad-autonoma-del-estado-de-hidalgo-uaeh
100907,Universidad Autónoma del Estado de México (UAEMex),Type2,27852,CU25,R5,2022,RA_RO4,801-1000,18,S4,GRE2,0,7.5,112,2.7,https://www.topuniversities.com/universities/universidad-autonoma-del-estado-de-mexico-uaemex
100908,Universidad Católica Andres Bello,Type1,27222,CU70,R5,2022,RA_RO5,801-1000,28,S2,GRE2,0,7,108,3.2,https://www.topuniversities.com/universities/universidad-catolica-andres-bello
100909,Universidad Católica del Uruguay (UCU),Type1,45002,CU58,R5,2022,RA_RO4,801-1000,7,S3,GRE2,0,6.5,116,3.3,https://www.topuniversities.com/universities/universidad-catolica-del-uruguay-ucu
100910,Universidad Diego Portales (UDP),Type1,61341,CU28,R5,2022,RA_RO4,801-1000,16,S2,GRE2,0,9,103,2.6,https://www.topuniversities.com/universities/universidad-diego-portales-udp
100911,Universidad EAFIT,Type1,53980,CU39,R5,2022,RA_RO4,801-1000,24,S2,GRE2,0,8.5,115,2.8,https://www.topuniversities.com/universities/universidad-eafit
100912,Universidad Nacional Mayor de San Marcos,Type2,38023,CU52,R5,2022,RA_RO4,801-1000,23,S4,GRE2,0,8.5,92,3.3,https://www.topuniversities.com/universities/universidad-nacional-mayor-de-san-marcos
100913,Universidad Nacional de Córdoba - UNC,Type2,59800,CU16,R5,2022,RA_RO1,801-1000,18,S4,GRE2,0,9,116,3,https://www.topuniversities.com/universities/universidad-nacional-de-cordoba-unc
100914,Universidad Nacional de Rosario (UNR),Type2,64421,CU16,R5,2022,RA_RO4,801-1000,9,S4,GRE2,0,6.5,106,3.1,https://www.topuniversities.com/universities/universidad-nacional-de-rosario-unr
100915,Universidad Nacional de San Luis,Type2,32161,CU16,R5,2022,RA_RO4,801-1000,6,S2,GRE2,0,9,104,3,https://www.topuniversities.com/universities/universidad-nacional-de-san-luis
100916,Universidad Simón Bolívar (USB),Type2,33926,CU70,R5,2022,RA_RO3,801-1000,16,S1,GRE2,0,8,115,2.9,https://www.topuniversities.com/universities/universidad-simon-bolivar-usb
100917,Universidad Tecnológica Nacional (UTN),Type2,49493,CU16,R5,2022,RA_RO3,801-1000,9,S4,GRE2,0,8,98,2.8,https://www.topuniversities.com/universities/universidad-tecnologica-nacional-utn
100918,Universidad Tecnológica de Panamá (UTP),Type2,25007,CU77,R5,2022,RA_RO4,801-1000,11,S2,GRE2,0,8,107,2.6,https://www.topuniversities.com/universities/universidad-tecnologica-de-panama-utp
100919,Universidad Técnica Federico Santa María (USM),Type1,45715,CU28,R5,2022,RA_RO3,801-1000,20,S2,GRE2,0,8.5,100,3.1,https://www.topuniversities.com/universities/universidad-tecnica-federico-santa-maria-usm
100920,Universidad de Guadalajara (UDG),Type2,30485,CU25,R5,2022,RA_RO3,801-1000,12,S4,GRE2,0,7.5,112,2.9,https://www.topuniversities.com/universities/universidad-de-guadalajara-udg
100921,Universidad de Los Andes - (ULA) Mérida,Type2,51084,CU70,R5,2022,RA_RO4,801-1000,12,S2,GRE2,0,8.5,112,2.9,https://www.topuniversities.com/universities/universidad-de-los-andes-ula-merida
100922,Universidad de Oviedo,Type2,64852,CU31,R2,2022,RA_RO1,801-1000,28,S2,GRE2,0,6.5,96,3.3,https://www.topuniversities.com/universities/universidad-de-oviedo
100923,Universidad de las Américas Puebla (UDLAP),Type1,49064,CU25,R5,2022,RA_RO4,801-1000,10,S1,GRE2,0,7,97,2.5,https://www.topuniversities.com/universities/universidad-de-las-americas-puebla-udlap
100924,Universidad de los Andes - Chile,Type1,34044,CU28,R5,2022,RA_RO4,801-1000,17,S1,GRE2,0,6,114,3,https://www.topuniversities.com/universities/universidad-de-los-andes-chile
100925,Universidad del Valle,Type2,53027,CU39,R5,2022,RA_RO4,801-1000,18,S4,GRE2,0,7,97,3.3,https://www.topuniversities.com/universities/universidad-del-valle
100926,Universidade Católica Portuguesa - UCP,Type1,63048,CU45,R2,2022,RA_RO3,801-1000,14,S1,GRE2,0,7.5,114,2.7,https://www.topuniversities.com/universities/universidade-catolica-portuguesa-ucp
100927,Universidade Federal de Pernambuco (UFPE) ,Type2,26368,CU27,R5,2022,RA_RO3,801-1000,12,S4,GRE2,0,6,90,3,https://www.topuniversities.com/universities/universidade-federal-de-pernambuco-ufpe
100928,Universidade Federal de Santa Catarina ,Type2,54653,CU27,R5,2022,RA_RO1,801-1000,11,S4,GRE2,0,8.5,97,2.7,https://www.topuniversities.com/universities/universidade-federal-de-santa-catarina
100929,Universidade Federal de São Carlos (UFSCar),Type2,60808,CU27,R5,2022,RA_RO3,801-1000,13,S2,GRE2,0,8.5,96,3.2,https://www.topuniversities.com/universities/universidade-federal-de-sao-carlos-ufscar
100930,Universidade Federal do Paraná - UFPR,Type2,30131,CU27,R5,2022,RA_RO3,801-1000,11,S4,GRE2,0,8,108,3.1,https://www.topuniversities.com/universities/universidade-federal-do-parana-ufpr
100931,Universidade da Coruña ,Type2,65715,CU31,R2,2022,RA_RO1,801-1000,11,S2,GRE2,0,8,113,3.4,https://www.topuniversities.com/universities/universidade-da-coruna
100932,Universidade de Brasília,Type2,28349,CU27,R5,2022,RA_RO3,801-1000,15,S4,GRE2,0,7.5,115,3,https://www.topuniversities.com/universities/universidade-de-brasilia
100933,Universita' Politecnica delle Marche,Type2,65832,CU29,R2,2022,RA_RO1,801-1000,16,S1,GRE2,0,6.5,114,3.4,https://www.topuniversities.com/universities/universita-politecnica-delle-marche
100934,Universita' degli Studi di Ferrara,Type2,66855,CU29,R2,2022,RA_RO3,801-1000,27,S2,GRE2,0,7,94,2.7,https://www.topuniversities.com/universities/universita-degli-studi-di-ferrara
100935,Universitas Padjadjaran,Type2,25814,CU42,R3,2022,RA_RO1,801-1000,10,S4,GRE2,0,6.5,93,3.2,https://www.topuniversities.com/universities/universitas-padjadjaran
100936,Universiti Kuala Lumpur (UniKL),Type1,59485,CU14,R3,2022,RA_RO4,801-1000,10,S2,GRE2,0,8.5,107,3.2,https://www.topuniversities.com/universities/universiti-kuala-lumpur-unikl
100937,Universiti Malaysia Pahang,Type2,61333,CU14,R3,2022,RA_RO1,801-1000,14,S1,GRE2,0,7,116,3,https://www.topuniversities.com/universities/universiti-malaysia-pahang
100938,Universiti Malaysia Perlis,Type2,57366,CU14,R3,2022,RA_RO1,801-1000,10,S1,GRE2,0,7,112,2.8,https://www.topuniversities.com/universities/universiti-malaysia-perlis
100939,Universiti Tunku Abdul Rahman (UTAR),Type1,63861,CU14,R3,2022,RA_RO4,801-1000,16,S2,GRE2,0,8,92,2.6,https://www.topuniversities.com/universities/universiti-tunku-abdul-rahman-utar
100940,University of Alicante,Type2,64171,CU31,R2,2022,RA_RO1,801-1000,12,S2,GRE2,0,7.5,107,3.2,https://www.topuniversities.com/universities/university-alicante
100941,University of Baghdad,Type2,50521,CU78,R3,2022,RA_RO3,801-1000,10,S4,GRE2,0,9,113,2.8,https://www.topuniversities.com/universities/university-baghdad
100942,University of Bahrain,Type2,39516,CU65,R3,2022,RA_RO4,801-1000,13,S2,GRE2,0,9,98,3.1,https://www.topuniversities.com/universities/university-bahrain
100943,University of Bari,Type2,52884,CU29,R2,2022,RA_RO3,801-1000,22,S4,GRE2,0,9,103,3.2,https://www.topuniversities.com/universities/university-bari
