UID,university,TID,CID,RID,RO_ID,SID,rank_display,student_faculty_ratio,GRE_ID,GRE Score,IELTS,Toefl,GPA,link
100817,CY Cergy Paris University,Type2,CU11,R2,RA_RO1,S1,801-1000,11,GRE2,Not Applicable,9,110,3,https://www.topuniversities.com/universities/cy-cergy-paris-university
100818,Ca' Foscari University of Venice ,Type2,CU29,R2,RA_RO1,S2,801-1000,23,GRE2,Not Applicable,6.5,112,2.9,https://www.topuniversities.com/universities/ca-foscari-university-venice
100819,Catania University,Type2,CU29,R2,RA_RO1,S2,801-1000,21,GRE2,Not Applicable,8,111,2.8,https://www.topuniversities.com/universities/catania-university
100820,Charles Sturt University ,Type2,CU9,R4,RA_RO1,S1,801-1000,12,GRE2,Not Applicable,7,94,3,https://www.topuniversities.com/universities/charles-sturt-university
100821,Clemson University,Type2,CU1,R1,RA_RO1,S2,801-1000,15,GRE4,334,7,115,2.5,https://www.topuniversities.com/universities/clemson-university
100822,Corvinus University of Budapest,Type1,CU63,R2,RA_RO3,S2,801-1000,24,GRE2,Not Applicable,7,104,2.9,https://www.topuniversities.com/universities/corvinus-university-budapest
100823,Cracow University of Technology (Politechnika Krakowska),Type2,CU47,R2,RA_RO1,S2,801-1000,12,GRE2,Not Applicable,7.5,92,2.8,https://www.topuniversities.com/universities/cracow-university-technology-politechnika-krakowska
100824,Czech University of Life Sciences in Prague,Type2,CU43,R2,RA_RO1,S2,801-1000,16,GRE2,Not Applicable,8.5,106,3,https://www.topuniversities.com/universities/czech-university-life-sciences-prague
100825,De La Salle University,Type1,CU53,R3,RA_RO3,S2,801-1000,15,GRE2,Not Applicable,8.5,96,2.8,https://www.topuniversities.com/universities/de-la-salle-university
100826,De Montfort University,Type2,CU2,R2,RA_RO3,S2,801-1000,21,GRE2,Not Applicable,7.5,113,3.2,https://www.topuniversities.com/universities/de-montfort-university
100827,Edinburgh Napier University,Type2,CU2,R2,RA_RO3,S2,801-1000,21,GRE2,Not Applicable,6,108,2.9,https://www.topuniversities.com/universities/edinburgh-napier-university
100828,Financial University under the Government of the Russian Federation,Type2,CU18,R2,RA_RO1,S2,801-1000,10,GRE2,Not Applicable,8,97,3.2,https://www.topuniversities.com/universities/financial-university-under-government-russian-federation
100829,Florida International University,Type2,CU1,R1,RA_RO3,S4,801-1000,16,GRE3,317,7.5,95,3.2,https://www.topuniversities.com/universities/florida-international-university
100830,Fordham University ,Type1,CU1,R1,RA_RO3,S2,801-1000,13,GRE1,Not Required,6.5,105,2.5,https://www.topuniversities.com/universities/fordham-university
100831,Gdańsk University of Technology,Type2,CU47,R2,RA_RO1,S2,801-1000,10,GRE2,Not Applicable,9,98,3.3,https://www.topuniversities.com/universities/gdansk-university-technology
100832,George Mason University,Type2,CU1,R1,RA_RO1,S2,801-1000,15,GRE1,Not Required,6,102,2.5,https://www.topuniversities.com/universities/george-mason-university
100833,German Jordanian University,Type2,CU69,R3,RA_RO1,S3,801-1000,13,GRE2,Not Applicable,9,99,2.6,https://www.topuniversities.com/universities/german-jordanian-university
100834,Gulf University for Science and Technology,Type1,CU72,R3,RA_RO3,S3,801-1000,13,GRE2,Not Applicable,6.5,110,3.4,https://www.topuniversities.com/universities/gulf-university-science-technology
100835,Hacettepe University ,Type2,CU60,R3,RA_RO3,S4,801-1000,16,GRE2,Not Applicable,6,107,2.5,https://www.topuniversities.com/universities/hacettepe-university
100836,Harbin Engineering University,Type2,CU5,R3,RA_RO1,S2,801-1000,19,GRE2,Not Applicable,7.5,109,2.8,https://www.topuniversities.com/universities/harbin-engineering-university
100837,Indiana University–Purdue University Indianapolis,Type2,CU1,R1,RA_RO3,S2,801-1000,15,GRE1,Not Required,7.5,98,3.3,https://www.topuniversities.com/universities/indiana-university-purdue-university-indianapolis
100838,International Christian University,Type1,CU7,R3,RA_RO4,S3,801-1000,15,GRE2,Not Applicable,9,107,3.4,https://www.topuniversities.com/universities/international-christian-university
100839,Islamic University of Madinah,Type2,CU26,R3,RA_RO4,S2,801-1000,18,GRE2,Not Applicable,7,95,3.2,https://www.topuniversities.com/universities/islamic-university-madinah
100840,Istanbul University,Type2,CU60,R3,RA_RO3,S4,801-1000,27,GRE2,Not Applicable,6.5,97,3.2,https://www.topuniversities.com/universities/istanbul-university
100841,Jordan University of Science & Technology,Type2,CU69,R3,RA_RO3,S2,801-1000,15,GRE2,Not Applicable,9,99,3.2,https://www.topuniversities.com/universities/jordan-university-science-technology
100842,Kansas State University ,Type2,CU1,R1,RA_RO1,S2,801-1000,14,GRE3,312,7.5,94,2.8,https://www.topuniversities.com/universities/kansas-state-university
100843,Kasetsart University,Type2,CU36,R3,RA_RO3,S4,801-1000,19,GRE2,Not Applicable,7.5,105,3.4,https://www.topuniversities.com/universities/kasetsart-university
100844,Kaunas University of Technology,Type2,CU54,R2,RA_RO1,S1,801-1000,11,GRE2,Not Applicable,9,90,3.2,https://www.topuniversities.com/universities/kaunas-university-technology
100845,Kazakh Ablai Khan University of International Relations and World Languages,Type2,CU32,R3,RA_RO4,S1,801-1000,10,GRE2,Not Applicable,9,97,3,https://www.topuniversities.com/universities/kazakh-ablai-khan-university-international-relations-world-languages
100846,Kazakh-British Technical University,Type2,CU32,R3,RA_RO3,S3,801-1000,12,GRE2,Not Applicable,8.5,94,2.6,https://www.topuniversities.com/universities/kazakh-british-technical-university
100847,Kazan National Research Technological University,Type2,CU18,R2,RA_RO3,S2,801-1000,11,GRE2,Not Applicable,6,92,2.5,https://www.topuniversities.com/universities/kazan-national-research-technological-university
100848,Khon Kaen University,Type2,CU36,R3,RA_RO3,S4,801-1000,17,GRE2,Not Applicable,6,96,2.8,https://www.topuniversities.com/universities/khon-kaen-university
100849,King Faisal University,Type2,CU26,R3,RA_RO3,S4,801-1000,17,GRE2,Not Applicable,6.5,111,3.4,https://www.topuniversities.com/universities/king-faisal-university
100850,King Mongkut's University of Technology Thonburi ,Type2,CU36,R3,RA_RO3,S2,801-1000,14,GRE2,Not Applicable,8,112,2.6,https://www.topuniversities.com/universities/king-mongkuts-university-technology-thonburi
100851,Kyoto Institute of Technology,Type2,CU7,R3,RA_RO1,S3,801-1000,13,GRE2,Not Applicable,7.5,104,2.6,https://www.topuniversities.com/universities/kyoto-institute-technology
100852,Kyushu Institute of Technology ,Type2,CU7,R3,RA_RO1,S1,801-1000,15,GRE2,Not Applicable,7.5,108,3.4,https://www.topuniversities.com/universities/kyushu-institute-technology
100853,Liverpool John Moores University,Type2,CU2,R2,RA_RO1,S2,801-1000,16,GRE2,Not Applicable,9,104,2.5,https://www.topuniversities.com/universities/liverpool-john-moores-university
100854,Lodz University of Technology,Type2,CU47,R2,RA_RO1,S2,801-1000,10,GRE2,Not Applicable,8,105,2.8,https://www.topuniversities.com/universities/lodz-university-technology
100855,London Metropolitan University,Type2,CU2,R2,RA_RO3,S1,801-1000,19,GRE2,Not Applicable,9,111,3,https://www.topuniversities.com/universities/london-metropolitan-university
100856,London South Bank University,Type2,CU2,R2,RA_RO3,S2,801-1000,16,GRE2,Not Applicable,9,114,2.6,https://www.topuniversities.com/universities/london-south-bank-university
100857,Louisiana State University,Type2,CU1,R1,RA_RO1,S4,801-1000,21,GRE4,329,8,98,2.7,https://www.topuniversities.com/universities/louisiana-state-university
100858,Loyola University Chicago,Type1,CU1,R1,RA_RO3,S2,801-1000,12,GRE4,312,6,109,2.5,https://www.topuniversities.com/universities/loyola-university-chicago
100859,Lviv Polytechnic National University,Type2,CU61,R2,RA_RO3,S2,801-1000,10,GRE2,Not Applicable,6,110,2.8,https://www.topuniversities.com/universities/lviv-polytechnic-national-university
100860,Manchester Metropolitan University (MMU),Type2,CU2,R2,RA_RO1,S2,801-1000,15,GRE2,Not Applicable,9,117,2.7,https://www.topuniversities.com/universities/manchester-metropolitan-university-mmu
100861,Mendel University in Brno,Type2,CU43,R2,RA_RO1,S1,801-1000,11,GRE2,Not Applicable,6,106,3,https://www.topuniversities.com/universities/mendel-university-brno
100862,Mendeleev University of Chemical Technology,Type2,CU18,R2,RA_RO1,S1,801-1000,10,GRE2,Not Applicable,8.5,115,2.9,https://www.topuniversities.com/universities/mendeleev-university-chemical-technology
100863,NJSC KIMEP University,Type1,CU32,R3,RA_RO4,S3,801-1000,17,GRE2,Not Applicable,9,100,2.8,https://www.topuniversities.com/universities/njsc-kimep-university
100864,Nanjing University of Aeronautics and Astronautics,Type2,CU5,R3,RA_RO1,S4,801-1000,14,GRE2,Not Applicable,7,115,2.8,https://www.topuniversities.com/universities/nanjing-university-aeronautics-astronautics
100865,National Chung Cheng University,Type2,CU15,R3,RA_RO1,S1,801-1000,12,GRE2,Not Applicable,9,114,2.8,https://www.topuniversities.com/universities/national-chung-cheng-university
100866,Nicolaus Copernicus University ,Type2,CU47,R2,RA_RO3,S2,801-1000,10,GRE2,Not Applicable,7,99,3.4,https://www.topuniversities.com/universities/nicolaus-copernicus-university
100867,Nottingham Trent University,Type2,CU2,R2,RA_RO3,S4,801-1000,17,GRE2,Not Applicable,8.5,102,2.7,https://www.topuniversities.com/universities/nottingham-trent-university
100868,Novosibirsk State Technical University,Type2,CU18,R2,RA_RO1,S1,801-1000,10,GRE2,Not Applicable,7,95,2.7,https://www.topuniversities.com/universities/novosibirsk-state-technical-university
100869,Oklahoma State University ,Type2,CU1,R1,RA_RO3,S2,801-1000,14,GRE4,302,8.5,114,2.5,https://www.topuniversities.com/universities/oklahoma-state-university
100870,Paris Lodron University of Salzburg,Type2,CU30,R2,RA_RO3,S2,801-1000,22,GRE2,Not Applicable,7.5,111,3.4,https://www.topuniversities.com/universities/paris-lodron-university-salzburg
100871,Perm State National Research University,Type2,CU18,R2,RA_RO1,S1,801-1000,9,GRE2,Not Applicable,7.5,111,3.4,https://www.topuniversities.com/universities/perm-state-national-research-university
100872,Pondicherry University,Type2,CU33,R3,RA_RO1,S1,801-1000,19,GRE2,Not Applicable,8,109,2.7,https://www.topuniversities.com/universities/pondicherry-university
100873,Pontifícia Universidade Católica de São Paulo,Type1,CU27,R5,RA_RO4,S1,801-1000,13,GRE2,Not Applicable,7,116,2.5,https://www.topuniversities.com/universities/pontificia-universidade-catolica-de-sao-paulo
100874,Poznań University of Technology,Type2,CU47,R2,RA_RO1,S2,801-1000,10,GRE2,Not Applicable,8.5,111,3.1,https://www.topuniversities.com/universities/poznan-university-technology
100875,Prince of Songkla University,Type2,CU36,R3,RA_RO3,S4,801-1000,13,GRE2,Not Applicable,6.5,107,2.9,https://www.topuniversities.com/universities/prince-songkla-university
100876,Princess Sumaya University for Technology,Type1,CU69,R3,RA_RO1,S3,801-1000,15,GRE2,Not Applicable,8.5,111,2.8,https://www.topuniversities.com/universities/princess-sumaya-university-technology
100877,Qassim University,Type2,CU26,R3,RA_RO4,S4,801-1000,12,GRE2,Not Applicable,8,92,2.6,https://www.topuniversities.com/universities/qassim-university
100878,"Queen Margaret University , Edinburgh",Type2,CU2,R2,RA_RO1,S3,801-1000,20,GRE2,Not Applicable,8,97,2.9,https://www.topuniversities.com/universities/queen-margaret-university-edinburgh
100879,Rhodes University ,Type2,CU38,R6,RA_RO1,S1,801-1000,13,GRE2,Not Applicable,9,102,3.3,https://www.topuniversities.com/universities/rhodes-university
100880,Riga Stradins University,Type2,CU73,R2,RA_RO3,S1,801-1000,13,GRE2,Not Applicable,6.5,105,3,https://www.topuniversities.com/universities/riga-stradins-university
100881,Robert Gordon University,Type2,CU2,R2,RA_RO3,S1,801-1000,19,GRE2,Not Applicable,8.5,105,2.9,https://www.topuniversities.com/universities/robert-gordon-university
100882,Russian Presidential Academy of National Economy and Public Administration,Type2,CU18,R2,RA_RO1,S4,801-1000,9,GRE2,Not Applicable,8.5,111,3.1,https://www.topuniversities.com/universities/russian-presidential-academy-national-economy-public-administration
100883,Rutgers University–Newark,Type2,CU1,R1,RA_RO3,S1,801-1000,14,GRE4,312,7,102,3.4,https://www.topuniversities.com/universities/rutgers-university-newark
100884,Ryerson University,Type2,CU8,R1,RA_RO1,S4,801-1000,38,GRE2,Not Applicable,7.5,92,3.1,https://www.topuniversities.com/universities/ryerson-university
100885,Seattle University,Type1,CU1,R1,RA_RO3,S1,801-1000,11,GRE4,319,8,92,3.2,https://www.topuniversities.com/universities/seattle-university
100886,Shinshu University ,Type2,CU7,R3,RA_RO1,S1,801-1000,10,GRE2,Not Applicable,9,92,2.9,https://www.topuniversities.com/universities/shinshu-university
100887,Siksha 'O' Anusandhan (Deemed to be University),Type1,CU33,R3,RA_RO1,S2,801-1000,10,GRE2,Not Applicable,6,112,2.5,https://www.topuniversities.com/universities/siksha-o-anusandhan-deemed-be-university
100888,Silesian University of Technology,Type2,CU47,R2,RA_RO1,S2,801-1000,11,GRE2,Not Applicable,8.5,100,2.6,https://www.topuniversities.com/universities/silesian-university-technology
100889,Slovak University of Technology in Bratislava,Type2,CU68,R2,RA_RO1,S2,801-1000,10,GRE2,Not Applicable,7.5,112,3,https://www.topuniversities.com/universities/slovak-university-technology-bratislava
100890,Sophia University ,Type1,CU7,R3,RA_RO3,S2,801-1000,13,GRE2,Not Applicable,6.5,107,2.5,https://www.topuniversities.com/universities/sophia-university
100891,South Ural State University (National Research University),Type2,CU18,R2,RA_RO3,S2,801-1000,10,GRE2,Not Applicable,9,94,3.3,https://www.topuniversities.com/universities/south-ural-state-university-national-research-university
100892,Southern Methodist University,Type1,CU1,R1,RA_RO1,S1,801-1000,10,GRE3,303,8,115,3.1,https://www.topuniversities.com/universities/southern-methodist-university
100893,Szent Istvan University,Type2,CU63,R2,RA_RO1,S1,801-1000,9,GRE2,Not Applicable,6,96,2.6,https://www.topuniversities.com/universities/szent-istvan-university
100894,Széchenyi István University,Type1,CU63,R2,RA_RO4,S1,801-1000,12,GRE2,Not Applicable,8,104,2.8,https://www.topuniversities.com/universities/szechenyi-istvan-university
100895,TU Dortmund University,Type2,CU12,R2,RA_RO1,S2,801-1000,11,GRE2,Not Applicable,6.5,97,3,https://www.topuniversities.com/universities/tu-dortmund-university
100896,Technical University of Kosice,Type2,CU68,R2,RA_RO1,S1,801-1000,11,GRE2,Not Applicable,8.5,90,3.4,https://www.topuniversities.com/universities/technical-university-kosice
100897,Technical University of Liberec,Type2,CU43,R2,RA_RO1,S1,801-1000,10,GRE2,Not Applicable,7,99,3.3,https://www.topuniversities.com/universities/technical-university-liberec
100898,Technological University Dublin,Type2,CU22,R2,RA_RO3,S2,801-1000,15,GRE2,Not Applicable,8.5,93,2.9,https://www.topuniversities.com/universities/technological-university-dublin
100899,Tecnológico de Costa Rica -TEC,Type2,CU62,R5,RA_RO4,S1,801-1000,12,GRE2,Not Applicable,7.5,103,2.7,https://www.topuniversities.com/universities/tecnologico-de-costa-rica-tec
100900,Texas Tech University,Type2,CU1,R1,RA_RO3,S4,801-1000,19,GRE1,Not Required,9,109,2.9,https://www.topuniversities.com/universities/texas-tech-university
100901,The University of Alabama,Type2,CU1,R1,RA_RO1,S4,801-1000,20,GRE3,322,7,96,2.5,https://www.topuniversities.com/universities/university-alabama
100902,Tokyo University of Science,Type1,CU7,R3,RA_RO1,S2,801-1000,16,GRE2,Not Applicable,8.5,117,2.6,https://www.topuniversities.com/universities/tokyo-university-science
100903,UNIVERSITY OF GDANSK,Type2,CU47,R2,RA_RO1,S2,801-1000,10,GRE2,Not Applicable,7,96,2.8,https://www.topuniversities.com/universities/university-gdansk
100904,Universidad Autónoma Metropolitana (UAM),Type2,CU25,R5,RA_RO3,S4,801-1000,20,GRE2,Not Applicable,6,105,3.2,https://www.topuniversities.com/universities/universidad-autonoma-metropolitana-uam
100905,Universidad Autonoma Chapingo,Type2,CU25,R5,RA_RO3,S1,801-1000,7,GRE2,Not Applicable,9,98,2.5,https://www.topuniversities.com/universities/universidad-autonoma-chapingo
100906,Universidad Autónoma del Estado de Hidalgo (UAEH),Type2,CU25,R5,RA_RO4,S2,801-1000,9,GRE2,Not Applicable,9,116,3.1,https://www.topuniversities.com/universities/universidad-autonoma-del-estado-de-hidalgo-uaeh
100907,Universidad Autónoma del Estado de México (UAEMex),Type2,CU25,R5,RA_RO4,S4,801-1000,18,GRE2,Not Applicable,7.5,109,3.4,https://www.topuniversities.com/universities/universidad-autonoma-del-estado-de-mexico-uaemex
100908,Universidad Católica Andres Bello,Type1,CU70,R5,RA_RO4,S2,801-1000,28,GRE2,Not Applicable,7,105,2.9,https://www.topuniversities.com/universities/universidad-catolica-andres-bello
100909,Universidad Católica del Uruguay (UCU),Type1,CU58,R5,RA_RO4,S3,801-1000,7,GRE2,Not Applicable,6.5,103,3.1,https://www.topuniversities.com/universities/universidad-catolica-del-uruguay-ucu
100910,Universidad Diego Portales (UDP),Type1,CU28,R5,RA_RO4,S2,801-1000,16,GRE2,Not Applicable,6.5,107,3,https://www.topuniversities.com/universities/universidad-diego-portales-udp
100911,Universidad EAFIT,Type1,CU39,R5,RA_RO4,S2,801-1000,24,GRE2,Not Applicable,7,110,3.4,https://www.topuniversities.com/universities/universidad-eafit
100912,Universidad Nacional Mayor de San Marcos,Type2,CU52,R5,RA_RO4,S4,801-1000,23,GRE2,Not Applicable,8.5,90,2.9,https://www.topuniversities.com/universities/universidad-nacional-mayor-de-san-marcos
