Applicant Id,UID,Course Name,Degree_ID,Application Status
10002337,100876,Political Science,DL3,Applied
10002337,100505,Political Science,DL3,Reject
10002338,1001209,Computer Science,DL1,Applied
10002338,100508,Computer Science,DL1,Reject
10002338,1001116,Computer Science,DL1,Reject
10002338,100516,Computer Science,DL1,Applied
10002338,10072,Computer Science,DL1,Admit
10002339,100515,Operations Management,DL2,Applied
10002339,100541,Operations Management,DL2,Admit
10002339,1001102,Operations Management,DL2,Applied
10002339,100942,Operations Management,DL2,Applied
10002339,100591,Operations Management,DL2,Reject
10002340,100941,Computer Science,DL1,Admit
10002340,100597,Computer Science,DL1,Applied
10002340,10071,Computer Science,DL1,Reject
10002340,100519,Computer Science,DL1,Applied
10002340,100775,Computer Science,DL1,Applied
10002341,100735,Mathematics,DL1,Applied
10002341,100453,Mathematics,DL1,Applied
10002341,100102,Mathematics,DL1,Applied
10002342,100250,Accounting,DL3,Applied
10002342,100802,Accounting,DL3,Applied
10002342,100667,Accounting,DL3,Reject
10002343,100441,Aerospace Engineering,DL1,Admit
10002343,100912,Aerospace Engineering,DL1,Reject
10002343,1001164,Aerospace Engineering,DL1,Reject
10002344,100914,Aerospace Engineering,DL1,Applied
10002344,1001109,Aerospace Engineering,DL1,Applied
10002345,100160,Biomedical Engineering,DL1,Admit
10002345,100918,Biomedical Engineering,DL1,Applied
10002346,1001122,Mechanical Engineering,DL1,Admit
10002347,1001178,Biomedical Engineering,DL1,Applied
10002347,1001294,Biomedical Engineering,DL1,Applied
10002348,1001018,Biomedical Engineering,DL1,Reject
10002349,1001294,Management,DL3,Admit
10002350,100419,Aerospace Engineering,DL1,Applied
10002350,10054,Aerospace Engineering,DL1,Applied
10002350,1001151,Aerospace Engineering,DL1,Reject
10002351,100561,Cost Accounting,DL2,Admit
10002351,100367,Cost Accounting,DL2,Reject
10002351,10070,Cost Accounting,DL2,Applied
10002352,1001032,Marketing Management,DL2,Reject
10002352,100734,Marketing Management,DL2,Reject
10002352,1001260,Marketing Management,DL2,Reject
10002352,100753,Marketing Management,DL2,Admit
10002353,100714,Mathematics,DL1,Reject
10002353,100153,Mathematics,DL1,Admit
10002354,1001065,Data Science,DL3,Applied
10002354,100349,Data Science,DL3,Applied
10002354,1001011,Data Science,DL3,Admit
10002355,100953,Computer Science,DL1,Reject
10002355,1001115,Computer Science,DL1,Applied
10002356,1001011,Information Technology,DL1,Admit
10002356,100174,Information Technology,DL1,Reject
10002357,1001231,Environmental Science,DL3,Applied
10002357,1001070,Environmental Science,DL3,Reject
10002357,1001190,Environmental Science,DL3,Reject
10002358,1001260,Aerospace Engineering,DL1,Applied
10002358,100584,Aerospace Engineering,DL1,Reject
10002359,100325,Statistics,DL3,Applied
10002359,1001093,Statistics,DL3,Reject
10002360,1001001,Physics,DL3,Applied
10002360,1001193,Physics,DL3,Applied
10002361,1001220,Psychology,DL3,Admit
10002361,100936,Psychology,DL3,Admit
10002361,100967,Psychology,DL3,Reject
10002362,100834,Cost Accounting,DL2,Reject
10002362,1001218,Cost Accounting,DL2,Applied
10002362,100876,Cost Accounting,DL2,Applied
10002362,100355,Cost Accounting,DL2,Reject
10002363,100199,Electrical Engineering,DL1,Applied
10002363,100992,Electrical Engineering,DL1,Applied
10002363,100302,Electrical Engineering,DL1,Applied
10002363,100990,Electrical Engineering,DL1,Reject
10002363,100505,Electrical Engineering,DL1,Applied
10002364,100910,Supply Chain Management,DL2,Reject
10002364,1001237,Supply Chain Management,DL2,Reject
10002365,100779,Business Ethics,DL2,Applied
10002365,100912,Business Ethics,DL2,Applied
10002365,100243,Business Ethics,DL2,Applied
10002366,1001168,Strategic Management,DL2,Reject
10002366,100584,Strategic Management,DL2,Reject
10002366,1001121,Strategic Management,DL2,Applied
10002366,1001098,Strategic Management,DL2,Admit
10002367,100103,Psychology,DL3,Admit
10002367,1001160,Psychology,DL3,Applied
10002367,100403,Psychology,DL3,Applied
10002368,100196,Chemistry,DL3,Reject
10002369,1001259,Computer Science,DL3,Admit
10002370,100595,Business Communication,DL2,Applied
10002371,1001260,Physics,DL3,Reject
10002371,100926,Physics,DL3,Applied
10002372,100345,Biomedical Engineering,DL1,Applied
10002372,100874,Biomedical Engineering,DL1,Applied
10002372,1001292,Biomedical Engineering,DL1,Applied
10002373,1001064,Biomedical Engineering,DL1,Admit
10002373,100177,Biomedical Engineering,DL1,Applied
10002373,100330,Biomedical Engineering,DL1,Reject
10002373,1001065,Biomedical Engineering,DL1,Applied
10002374,1001168,Physics,DL3,Applied
10002374,100775,Physics,DL3,Reject
10002374,100922,Physics,DL3,Applied
10002375,1001245,Mathematics,DL1,Applied
10002375,100734,Mathematics,DL1,Reject
10002376,1001198,Mechanical Engineering,DL1,Reject
10002376,1001164,Mechanical Engineering,DL1,Admit
10002377,100669,Statistics,DL3,Applied
10002377,100470,Statistics,DL3,Reject
10002378,100541,Management,DL3,Reject
10002379,1001290,Human Resource Management,DL2,Applied
10002380,100956,Electrical Engineering,DL1,Applied
10002381,100576,Business Ethics,DL2,Admit
10002381,1001160,Business Ethics,DL2,Applied
10002381,1001109,Business Ethics,DL2,Reject
10002382,100970,Business Ethics,DL2,Reject
10002382,100554,Business Ethics,DL2,Applied
10002382,1001014,Business Ethics,DL2,Applied
10002383,100144,Mathematics,DL1,Applied
10002383,1001169,Mathematics,DL1,Applied
10002383,100416,Mathematics,DL1,Reject
10002383,100361,Mathematics,DL1,Reject
10002384,1001192,Biomedical Engineering,DL1,Applied
10002384,100332,Biomedical Engineering,DL1,Applied
10002384,100225,Biomedical Engineering,DL1,Applied
10002385,100622,Computer Science,DL1,Reject
10002385,100421,Computer Science,DL1,Applied
10002385,1001007,Computer Science,DL1,Admit
10002385,100112,Computer Science,DL1,Applied
10002386,1001158,Psychology,DL3,Reject
10002386,100417,Psychology,DL3,Admit
10002386,1001077,Psychology,DL3,Applied
10002386,1001211,Psychology,DL3,Reject
10002386,1001177,Psychology,DL3,Applied
10002387,1001099,International Business,DL2,Reject
10002387,1001294,International Business,DL2,Applied
10002388,100883,International Business,DL2,Reject
10002388,100358,International Business,DL2,Reject
10002389,1001014,International Business,DL2,Reject
10002389,1001289,International Business,DL2,Reject
10002390,100990,Organizational Behavior,DL2,Applied
10002390,100776,Organizational Behavior,DL2,Applied
10002390,100443,Organizational Behavior,DL2,Admit
10002391,100834,Cost Accounting,DL2,Admit
10002391,1001175,Cost Accounting,DL2,Admit
10002392,1001012,Information Technology,DL1,Applied
10002392,1001160,Information Technology,DL1,Reject
10002392,1001099,Information Technology,DL1,Reject
10002393,100515,Electrical Engineering,DL1,Applied
10002393,1001131,Electrical Engineering,DL1,Applied
10002393,100658,Electrical Engineering,DL1,Applied
10002393,100326,Electrical Engineering,DL1,Reject
10002394,100666,Project Management,DL2,Admit
10002394,100576,Project Management,DL2,Reject
10002395,1001205,Civil Engineering,DL1,Reject
10002395,1001209,Civil Engineering,DL1,Applied
10002395,1001211,Civil Engineering,DL1,Applied
10002395,100672,Civil Engineering,DL1,Admit
10002396,100369,Information Systems,DL2,Applied
10002396,1001131,Information Systems,DL2,Admit
10002396,1001115,Information Systems,DL2,Applied
10002397,1001174,Biomedical Engineering,DL1,Applied
10002397,100954,Biomedical Engineering,DL1,Reject
10002397,100834,Biomedical Engineering,DL1,Applied
10002398,1001025,Computer Science,DL1,Applied
10002398,100214,Computer Science,DL1,Applied
10002398,100591,Computer Science,DL1,Admit
10002398,100280,Computer Science,DL1,Reject
10002399,100734,Information Systems,DL2,Applied
10002399,100597,Information Systems,DL2,Applied
10002399,100942,Information Systems,DL2,Reject
10002400,100734,Mechanical Engineering,DL1,Reject
10002400,1001150,Mechanical Engineering,DL1,Reject
10002400,100251,Mechanical Engineering,DL1,Applied
10002400,100640,Mechanical Engineering,DL1,Reject
10002401,100259,Biomedical Engineering,DL1,Applied
10002401,100998,Biomedical Engineering,DL1,Applied
10002401,100267,Biomedical Engineering,DL1,Admit
10002401,1001280,Biomedical Engineering,DL1,Reject
10002402,1001292,Chemistry,DL3,Applied
10002402,100685,Chemistry,DL3,Admit
10002402,1001131,Chemistry,DL3,Reject
10002402,100851,Chemistry,DL3,Admit
10002403,100704,Operations Management,DL2,Admit
10002403,1001173,Operations Management,DL2,Admit
10002403,1001257,Operations Management,DL2,Reject
10002404,100749,Sociology,DL3,Reject
10002404,1001063,Sociology,DL3,Admit
10002404,100841,Sociology,DL3,Reject
10002405,100457,Statistics,DL1,Admit
10002405,100500,Statistics,DL1,Admit
10002406,1001297,Biomedical Engineering,DL1,Applied
10002406,100369,Biomedical Engineering,DL1,Applied
10002406,100998,Biomedical Engineering,DL1,Reject
10002406,100124,Biomedical Engineering,DL1,Applied
10002406,100998,Biomedical Engineering,DL1,Applied
10002407,100127,Information Technology,DL1,Reject
10002407,100541,Information Technology,DL1,Admit
10002407,100918,Information Technology,DL1,Applied
10002408,100289,Data Science,DL1,Applied
10002408,100787,Data Science,DL1,Admit
10002409,1001296,Business Communication,DL2,Applied
10002410,1001011,Aerospace Engineering,DL1,Admit
10002410,100576,Aerospace Engineering,DL1,Reject
10002410,100576,Aerospace Engineering,DL1,Admit
10002411,100998,Computer Science,DL1,Applied
10002411,1001119,Computer Science,DL1,Admit
10002411,100879,Computer Science,DL1,Applied
10002412,1001025,International Business,DL2,Reject
10002412,1001168,International Business,DL2,Reject
10002412,1001154,International Business,DL2,Reject
10002412,10072,International Business,DL2,Applied
10002413,100466,Philosophy,DL3,Admit
10002413,100753,Philosophy,DL3,Applied
10002413,100225,Philosophy,DL3,Applied
10002413,1001058,Philosophy,DL3,Reject
10002414,100539,Computer Science,DL3,Applied
10002414,1001294,Computer Science,DL3,Applied
10002414,1001131,Computer Science,DL3,Reject
10002415,1001121,Statistics,DL1,Admit
10002415,100591,Statistics,DL1,Reject
10002415,1001090,Statistics,DL1,Applied
10002416,100947,Biomedical Engineering,DL3,Admit
10002416,1001211,Biomedical Engineering,DL3,Applied
10002416,1001223,Biomedical Engineering,DL3,Admit
10002417,100782,Mechanical Engineering,DL3,Applied
10002417,100121,Mechanical Engineering,DL3,Applied
10002417,1001131,Mechanical Engineering,DL3,Applied
10002418,1001296,Electrical Engineering,DL1,Applied
10002418,100845,Electrical Engineering,DL1,Admit
10002418,100453,Electrical Engineering,DL1,Reject
10002419,1001122,Philosophy,DL3,Applied
10002419,100574,Philosophy,DL3,Applied
10002419,1001134,Philosophy,DL3,Applied
10002420,1001121,Mathematics,DL1,Applied
10002420,100685,Mathematics,DL1,Applied
10002420,1001237,Mathematics,DL1,Applied
10002421,100302,Management,DL3,Admit
10002421,1001036,Management,DL3,Applied
10002421,100102,Management,DL3,Applied
10002422,100860,Aerospace Engineering,DL3,Admit
10002422,1001121,Aerospace Engineering,DL3,Reject
10002422,1001093,Aerospace Engineering,DL3,Reject
10002422,1001122,Aerospace Engineering,DL3,Admit
10002423,100413,Education,DL3,Applied
10002423,100511,Education,DL3,Applied
10002423,1001113,Education,DL3,Applied
10002423,100896,Education,DL3,Reject
10002423,100541,Education,DL3,Applied
10002424,1001300,Operations Management,DL2,Reject
10002424,100509,Operations Management,DL2,Admit
10002424,1001168,Operations Management,DL2,Applied
10002424,100866,Operations Management,DL2,Applied
10002424,1001136,Operations Management,DL2,Admit
10002425,100512,Aerospace Engineering,DL1,Reject
10002425,100126,Aerospace Engineering,DL1,Applied
10002425,10045,Aerospace Engineering,DL1,Applied
10002425,100508,Aerospace Engineering,DL1,Applied
10002425,100717,Aerospace Engineering,DL1,Admit
10002426,1001121,Computer Science,DL1,Reject
10002426,100942,Computer Science,DL1,Applied
10002426,100441,Computer Science,DL1,Applied
10002426,1001122,Computer Science,DL1,Applied
10002426,100777,Computer Science,DL1,Applied
10002427,100441,Organizational Behavior,DL2,Applied
10002427,100990,Organizational Behavior,DL2,Reject
10002427,1001206,Organizational Behavior,DL2,Applied
10002427,1001223,Organizational Behavior,DL2,Applied
10002427,100131,Organizational Behavior,DL2,Reject
10002428,1001259,Civil Engineering,DL1,Reject
10002428,1001291,Civil Engineering,DL1,Reject
10002429,100672,Finance,DL3,Reject
10002430,100841,Aerospace Engineering,DL1,Admit
10002430,1001124,Aerospace Engineering,DL1,Admit
10002431,1001013,Business Ethics,DL2,Admit
10002431,100480,Business Ethics,DL2,Reject
10002432,10031,Strategic Management,DL2,Applied
10002432,100259,Strategic Management,DL2,Admit
10002432,1001011,Strategic Management,DL2,Applied
10002433,100225,Mathematics,DL3,Applied
10002433,10071,Mathematics,DL3,Reject
10002433,100473,Mathematics,DL3,Applied
10002433,100505,Mathematics,DL3,Applied
10002434,1001240,Biology,DL3,Admit
10002434,1001217,Biology,DL3,Applied
10002434,100929,Biology,DL3,Applied
10002434,100896,Biology,DL3,Applied
10002434,1001168,Biology,DL3,Applied
10002435,100597,International Business,DL2,Reject
10002435,10056,International Business,DL2,Admit
10002435,100354,International Business,DL2,Admit
10002435,100303,International Business,DL2,Applied
10002435,100597,International Business,DL2,Admit
10002436,100526,Operations Management,DL2,Admit
10002436,100763,Operations Management,DL2,Applied
10002436,100326,Operations Management,DL2,Admit
10002436,10061,Operations Management,DL2,Applied
10002436,100942,Operations Management,DL2,Applied
10002437,100441,Business Ethics,DL2,Applied
10002437,1001231,Business Ethics,DL2,Admit
10002438,100197,Data Science,DL1,Applied
10002439,1001168,Mechanical Engineering,DL1,Admit
10002440,1001277,Project Management,DL2,Applied
10002440,1001058,Project Management,DL2,Applied
10002441,1001125,Civil Engineering,DL1,Applied
10002441,1001133,Civil Engineering,DL1,Reject
10002441,100372,Civil Engineering,DL1,Reject
10002442,100992,Information Systems,DL2,Applied
10002442,100433,Information Systems,DL2,Reject
10002443,100808,Strategic Management,DL2,Applied
10002443,100470,Strategic Management,DL2,Applied
10002444,1001290,Statistics,DL3,Admit
10002444,10014,Statistics,DL3,Reject
10002444,100942,Statistics,DL3,Reject
10002444,1001058,Statistics,DL3,Applied
10002445,1001151,Physics,DL3,Reject
10002445,1001259,Physics,DL3,Reject
10002445,100441,Physics,DL3,Reject
10002445,100495,Physics,DL3,Admit
10002445,100967,Physics,DL3,Reject
10002446,100722,Cost Accounting,DL2,Admit
10002446,100225,Cost Accounting,DL2,Admit
10002446,1001190,Cost Accounting,DL2,Reject
10002446,100753,Cost Accounting,DL2,Reject
10002446,100970,Cost Accounting,DL2,Admit
10002447,100400,Operations Management,DL2,Admit
10002447,1001278,Operations Management,DL2,Applied
10002447,100784,Operations Management,DL2,Admit
10002447,100558,Operations Management,DL2,Admit
10002447,1001154,Operations Management,DL2,Reject
10002448,10051,Mechanical Engineering,DL1,Reject
10002448,100225,Mechanical Engineering,DL1,Reject
10002448,100798,Mechanical Engineering,DL1,Admit
10002448,100486,Mechanical Engineering,DL1,Admit
10002448,100669,Mechanical Engineering,DL1,Reject
10002449,100998,Human Resource Management,DL2,Applied
10002449,1001296,Human Resource Management,DL2,Applied
10002449,1001104,Human Resource Management,DL2,Applied
10002450,100808,Chemistry,DL3,Applied
10002450,100177,Chemistry,DL3,Admit
10002450,100374,Chemistry,DL3,Admit
10002450,100798,Chemistry,DL3,Applied
10002451,1001014,Data Science,DL1,Applied
10002451,1001034,Data Science,DL1,Admit
10002451,100659,Data Science,DL1,Admit
10002452,100988,Human Resource Management,DL2,Admit
10002452,1001291,Human Resource Management,DL2,Admit
10002453,100293,Civil Engineering,DL1,Applied
10002453,1001289,Civil Engineering,DL1,Reject
10002453,1001102,Civil Engineering,DL1,Admit
10002453,1001152,Civil Engineering,DL1,Admit
10002454,100784,Biomedical Engineering,DL1,Applied
10002454,100808,Biomedical Engineering,DL1,Reject
10002454,100611,Biomedical Engineering,DL1,Applied
10002454,1001014,Biomedical Engineering,DL1,Applied
10002455,100326,Biology,DL3,Reject
